headline	dominant_emotion
America!: Animal Influencers of the Nineteen-Twenties	1
An ageing world needs more resourceful robots	1
Ari Berman: GOP Docs Prove Census Citizenship Question Is About Preserving White Political Power	1
Austrian chancellor set to face confidence vote next week	1
Authorities thwart widespread terror plot involving US military veteran	1
Birds Meet Their Fly Sneaker ‘Twins’ in This Highly Amusing Thread	1
BlackRock moves to hire GF Securities boss for China operations	1
Buffett urges Wells to look beyond Wall St for next chief	1
Chicago elects its first black woman mayor	1
Chick-fil-A Manager Goes Above And Beyond For WWII Veteran	1
Conversations with Ma: Making Wreaths and Having Kids	1
National Guard In California, Nevada, Washington State, Oregon, and New Mexico Defy Trump's Trans Troops Ban	1
Teenage and#039;Ramboand#039; Saves All 14 Horses From Burning Barn	1
Two Weird Video Games Celebrate the Late-’90s Web	1
WWII plane rescued from boneyard flies again, heads for D-Day ceremonies	1
What men need to give to make gender equality a reality: 50 minutes a day	1
'It's the hope that gets you': Spurs and Liverpool fans go head-to-head	1
52 ideas that changed the world - 6. The printing press	1
All you need is ribs: Isakson barbecue brings hungry senators together	1
Angels, Rangers to play Tuesday; Skaggs autopsy set	1
Britain sets record of 7 days without coal power as renewables surge	1
Cotton, Cruz, and Rubio Urge Trump to Increase Pressure on Iran	1
Love in the time of fallenness: Sunday reflection	1
Malaysia to finalize deal on China-backed railway project early April	1
Maurice Mitchell wants you to do more than vote	1
Nasdaq turns positive, up 2 points or less than 0.1%	1
National Press Awards: Guardian and Observer win for Windrush and Cambridge Analytica	1
New Zealand Bikers Perform Haka In Honor Of Christchurch Victims	1
Plains-wanderer hatchlings snuggle up to feather duster 'father' –	1
Substitute Teacher Gives Shoes Off His Feet So Student Can Walk Across Graduation Stage	1
Technology Has Made Voting Lines Move Faster But Also Made Elections Less Secure	1
The importance of Nancy Pelosi’s “handcuffs” exchange today with William Barr	1
This Easter, Read Dorothy Parker Viciously Roasting Everyone Else’s Hacky Easter Jokes	1
Trump upbeat on potential for US-Japan trade deal	1
Voting Rights: Census Bureau Puts Out New Estimate Of Cost Of Citizenship Question	1
‘We shall overcome’: Remembering folk icon and activist Pete Seeger in his own words and songs	1
Catholic priest stands by Christian teachings after being condemned for rejecting Pride Month	1
That was fast! Joe Biden steps on multiple rakes right out of the gate with this HIGHLY problematic take on America	1
There’s been a run on red neckties at the Trump Store	1
Tiger's back on top — boosting brands and his bottom line	1
Barclays vows to hit targets after ‘challenging’ quarter	1
Connecticut House sends nation's most generous family leave policy to governor	1
Doctor Fined $100,000 for ‘Anti-Vax’ Social Media Posts	1
Donald Trump Announces Effort to Improve Private Expansion of 5G: 'America Must Win'	1
HAMMER: Trump Would Be Right To Fully Shut Down The U.S.-Mexico Border	1
I Don’t Care. I Love My Phone.	1
Rabalais: As expectations shift for LSU football, Tigers continue to 'block out the noise'	1
Together on the front lines: How the US and UN are promoting stability in Lebanon	1
Venezuela's Guaidó promises to persevere despite crackdown	1
A Breakthrough in the Mystery of Why Women Get So Many Autoimmune Diseases	1
Black Hole Given the Hawaiian Name ‘Powehi.’ Here’s What That Means	1
Elizabeth Warren schools Mitch McConnell on the Constitution by reading directly from Mueller report on the Senate floor	1
Mollie Hemingway has the ‘good news for Ralph Northam’ after his ‘absurd statement’ about investigation of old yearbook	1
Sen. Steve Daines Proposes Resolution Condemning ‘Disastrous Policies’ Of Socialism	1
The Coolest, Sickest, Hottest New Shoes	1
Voting Rights Roundup: Supreme Court deals landmark defeat to foes of partisan gerrymandering	1
A Brief History of the Movie-Summarizing End-Credits Rap	1
A Political Scientist Defends White Identity Politics	1
Bernie Is the Best Candidate on Palestine	1
Cassidy, Sinema Release Family Leave Plan	1
Democrats introduce bill to reverse Trump's Muslim ban	1
Everything We Know About the 2019 iPhone	1
For All Its Flaws, ‘Shazam’ Beats ‘Captain Marvel.’ Here’s Why	1
Harry and Meghan Introduce Their Son, a Royal Named Archie	1
Hillary joins Twitter forces with AOC in effort to throw shade at Trump admin (and sparks 1 awkward question)	1
Mueller to Congress: I’ll pass on being politicized, thanks just the same	1
Myanmar holds repatriation talks with refugees	1
Natural History Museum May Still Host Gala For Brazil Leader Who Stripped Amazon Protections	1
Select/nonselect discussions, bass fishing trial approval highlight LHSAA meeting	1
Trump Health Care Strategy: Pretend to Have a Plan	1
Trump to Boeing: If you want some branding advice …	1
Twice failed presidential candidate Hillary Clinton tells Dems how they should campaign to beat Trump	1
We Need a New Patriotism, One That Embraces Dissent	1
Wow: CNN's Tapper Actually Questions Cory Booker on Effectiveness of His Gun Control Plan	1
5 cool online startups that drop new products every single week of the year	1
Defend the Post Office, Defend Black Workers	1
Dow industrials end more than 260 points higher, up 1%	1
FIFA to stick with 32 teams for Qatar World Cup	1
Game of Thrones: Attack of the Killer Zombies!!	1
In Georgia’s “Murderville,” Devonia Inman May Finally Have a Chance to Prove His Innocence	1
MLB to open New Delhi office in bid to gain India foothold	1
NHL roundup: Caps sweep Flyers, keep division lead	1
There Aren’t Mass Marches, But There’s Still an Antiwar Movement	1
A Farmer’s Trick for Making Zucchini Taste Great	1
Baseball is the only sport that justifies optimism on Opening Day	1
Border Patrol Rescues Five Migrants near Texas Border	1
Celebrating the Texts of Those ‘Dead White Males’	1
Dem governor: I’ll probably sign the fetal-heartbeat abortion ban	1
Djokovic happy to carry on cruising	1
Donald Trump Delivers Tribute to the American Farmer	1
Elevate your salad game with this grilled shrimp summer harvest salad	1
Fortnite World Cup: 15-year-old Brit Jaden Ashman wins million dollar prize	1
Glastonbury: Thank you for going plastic-free, says Attenborough	1
Greta Van Susteren Back On TV	1
Here’s a List of Meghan Markle’s Baby’s Potential Godparents and What They Could Bring to the Table	1
Husband And Wife Plant 2.7 Million Trees In 20 Years To Restore A Destroyed Forest	1
Jerusalem's Old City now accessible for wheelchair users	1
LSU gymnastics team perseveres to claim regional title, punches ticket to NCAA championships	1
Officials searched 3 days for a lost hiker in Hawaii. Volunteers wouldn’t quit — and found her weeks later	1
Pennsylvania teenager wins $3M in Fortnite World Cup	1
State Trooper Responds To Call Of Injured Dog, Finds Coyote Pup	1
The Alex Morgan Tea-Sipping World Cup Celebration Is the Ultimate Power Move	1
The Brexit Party Arrives in the European Parliament	1
The Final Scene of Avengers: Endgame Is More Than Worthy	1
The Toy Story Trilogy Gets the Epilogue It Deserves	1
Zachary High coach hosts summer baseball camp	1
‘I’m Just Over the Moon.’ Prince Harry Can’t Stop Beaming About His New Royal Baby Boy With Meghan Markle	1
America Falls Out of Love With Mitt Romney’s Foreign Policy	1
Donald Trump’s love affair with Kim Jong Un reaches a whole new low	1
Lizzo spreads the gospel of self-love with powerhouse vocals at sold-out D.C. show	1
Police Officer Helps Boy With Autism Find Missing Teddy Bear	1
Ex-North Korea envoy says Trump approved signing of Warmbier pledge	1
Fox News is hosting a Bernie Sanders town hall — here’s why the Vermont socialist was smart to say ‘yes’	1
Government data are ever more important to economic research	1
India’s six-week election in two minutes	1
Live coverage: Robert Mueller testifies before the House Intelligence Committee #2	1
Photos of the Week: Snowy Ladybug, Shattered Lance, Mexican Smog	1
What the Presidential Debate on Race Is Really About	1
Bernie Sanders Puts Climate Change Doomsday Clock at 12 Years During Rally in Alabama	1
Cory Booker's 'Second Look' Reforms Would Create More Chances To Reduce Federal Prison Sentences	1
DHS to Release 1.8K Border Crossers, Illegal Aliens into U.S. over Weekend	1
Harrison Ford Thanks Trudeau For Fighting ‘World War III’ Climate Change	1
Hillary, Chelsea Clinton Plan to Launch Feminist Production Company	1
Laura Yeager to make history as first woman to command Army infantry division	1
Lawmakers From 11 States Have a Plan to Tackle Suicide and Other Issues Veterans Face	1
Melbourne will be first city outside US to get Uber's flying taxis	1
NTSB joining Ethiopian Airlines crash investigation	1
Nasa’s Valkyrie robot could help build Mars base	1
O’Rourke feels 'really good' about 2020 campaign	1
Trump Promises ‘Phenomenal’ Health Care Plan Soon	1
US envoy on Iran says Trump wants diplomacy, not war	1
US officials express optimism negotiations with Iran possible	1
Walmart plans $73 million in upgrades for Louisiana stores; here's where, what to expect	1
Wartime Conservatives Rise Up To Save The Soul Of America	1
'Her ancestors enslaved mine. Now we're friends'	1
Andrew Yang: The Capitalist Candidate Championing a Universal Basic Income	1
Believe it or not, the British pound is one of world’s best-performing major currencies this year	1
Beyond Meat's stock opens at $46, or 84% above the $25 IPO price	1
Carlos Ghosn on Twitter: Ready to ‘tell the truth’ about events	1
Chaplain Who Aided Paris Terror Attack Victims Helped Save Relics From Burning Notre Dame	1
Colorado Caps Insulin Co-Pays At $100 For Insured Residents	1
Dianne Feinstein Uses 20th Anniversary of Columbine to Push Gun Control	1
Donald Trump Tells the Truth Today	1
Dozens of Business Leaders Advocate Abortion Access: ‘Don’t Ban Equality’	1
Durant could return for Game 3	1
Elephant Charges Tourists In Viral Video, Driver Makes Incredible Escape While Going In Reverse	1
Elizabeth Warren’s Trillion-Dollar Big Business Tax Plan Would Cost Amazon $698M+ Every Year	1
For $500 million, Rivian will teach Ford how to make electric vehicles	1
For Deeper Insights, Japanese Space Mission Bombed an Asteroid to Make a Crater	1
Former Florida Sen. Bill Nelson vindicated after Gov. DeSantis confirms Russian hackers gained access to county voter databases in 2016	1
GOP Lawmakers Are Quietly Turning Against the Death Penalty	1
Grateful Mom Donates 120 Dresses To High School For Senior Ball	1
House Passes $17 Billion Disaster-Aid Package over Trump’s Objections	1
House Passes Mass Amnesty Bill Which Would Give Millions Of Illegal Immigrants A Path To Citizenship	1
Illinois House Passes Bill Requiring Women, African-Americans on Corporate Boards	1
In Praise of the Wild Overuse of Slow Motion on “Chef’s Table”	1
Iran Announces Another Move That Could Mean It’s Closer To Nuclear Capabilities	1
Jane Eyre is a startlingly modern heroine. A new ballet shows why.	1
July WTI oil climbs 23 cents, or 0.4%, to settle at $52.51/bbl	1
Killing Eve Season 2 Is as Macabre and Audacious as Ever	1
Lottery Ticket Worth $530 Million Sold in San Diego Store	1
Nasdaq Composite up 0.2% at 8,201	1
Nasdaq on track for best monthly gain, up 5.4%, since January	1
Pennsylvania Attorney General Josh Shapiro Will Support Repeal of Controversial Law Stripping Larry Krasner of Authority	1
People Are Picking Up Trash For A New Internet Challenge	1
Persistence pays, but the formation stays: Sunday reflection	1
Pet-ownership is booming across the world	1
Pete Buttigieg shows how to campaign on values in the age of Trump	1
Racist Voter Suppression Made Alabama’s Abortion Ban Possible	1
Red Cross ready to aid Venezuela, warns against politics	1
Search Team Finds French Submarine More Than 50 Years After Disappearance	1
Single Mom Makes Plea For Electricity On Twitter, Gets Over 100 Times The Amount Asked	1
Six ProPublica Reporters Named Livingston Finalists	1
Texas Governor Announces $1.6B Deal For Teacher Raises	1
The Green New Deal Costs Less Than Doing Nothing	1
The Internet Is in Agreement. Tormund Is the Mood-Lightening MVP of Game of Thrones	1
The Myths of Means-Testing Are Still Alive Among Democrats	1
This DIY Artist Transforms into Haunted House Icons in This Hilarious Series	1
This progressive Muslim woman could make history in Virginia’s state Senate primary race	1
Trump Is Expanding Obamacare . . . in a Good Way	1
Trump Successfully Leverages America's Economic Might	1
Trump and R.N.C. Raised $105 Million in 2nd Quarter, a Sign He Will Have Far More Money Than in 2016	1
Twitter users stunned to discover oddly similar, 'amazing' wrist freckles	1
Uh oh: New WaPo/ABC poll puts abortion support at generational high	1
Ukraine’s Presidential Election Proves the Country’s Democratic Spirit Is Alive and Well	1
Valerie Jarrett: US Ready For a Female President	1
